B01,B03,B04,B06,B08,B11
944.6655052264808,1140.8954703832753,1234.6898954703834,1827.5435540069686,1937.4599303135888,1897.560975609756
943.3763066202091,1137.5226480836236,1230.5261324041812,1827.9233449477351,1939.6271777003485,1889.6898954703834
936.6944444444445,1141.9583333333333,1231.1909722222222,1848.888888888889,1972.607638888889,1896.59375
930.5804195804196,1132.5034965034965,1220.472027972028,1848.0839160839162,1975.63986013986,1892.9685314685314
929.8732394366198,1111.8133802816901,1200.7922535211267,1820.8415492957747,1947.0845070422536,1870.887323943662
924.5277777777778,1090.142361111111,1175.2604166666667,1811.59375,1933.954861111111,1864.28125
923.3101045296168,1085.4703832752614,1170.2020905923346,1803.4006968641115,1925.4355400696863,1856.3101045296166
922.3697183098592,1081.8098591549297,1166.588028169014,1802.7676056338028,1921.8028169014085,1854.9330985915492
913.6091549295775,1036.7112676056338,1120.0140845070423,1716.9542253521126,1847.6549295774648,1802.605633802817
910.6132404181185,1031.9128919860627,1116.4076655052265,1710.6759581881533,1838.1742160278745,1800.425087108014
905.8356643356643,1018.9230769230769,1107.548951048951,1696.9475524475524,1819.020979020979,1792.3181818181818
902.9543859649123,1023.6,1116.1929824561403,1682.8526315789475,1808.4771929824562,1779.39649122807
907.3958333333334,1015.2638888888889,1106.3020833333333,1665.423611111111,1787.107638888889,1762.1840277777778
909.3829787234042,1024.741134751773,1116.1666666666667,1651.7943262411347,1771.5283687943263,1748.5780141843973
913.4355400696865,1041.665505226481,1136.3449477351917,1645.7108013937282,1749.1463414634147,1741.602787456446
916.3859649122807,1057.1929824561403,1153.6280701754386,1636.6491228070176,1741.0315789473684,1732.2666666666667
921.5296167247387,1070.7108013937282,1167.1184668989547,1623.0592334494775,1722.425087108014,1719.418118466899
925.0035587188612,1074.6832740213524,1173.1814946619218,1604.5729537366549,1697.3950177935942,1703.846975088968
929.7762237762238,1085.4160839160838,1185.7797202797203,1591.0804195804196,1683.4895104895104,1693.13986013986
934.9059233449477,1091.1881533101046,1191.864111498258,1580.6724738675957,1660.6689895470383,1685.5574912891987
941.5052264808362,1093.8118466898954,1195.2508710801394,1572.2229965156794,1645.135888501742,1679.4564459930314
944.2344827586207,1101.5655172413792,1204.6896551724137,1568.393103448276,1643.651724137931,1679.8758620689655
947.2881944444445,1101.7256944444443,1205.3125,1561.2743055555557,1628.5868055555557,1675.8333333333333
951.0935251798561,1104.025179856115,1209.4460431654677,1548.3597122302158,1607.2553956834533,1666.6618705035971
953.7552447552448,1108.1538461538462,1214.8391608391607,1549.43006993007,1611.4475524475524,1671.8391608391607
956.7673611111111,1112.6770833333333,1218.4027777777778,1547.5729166666667,1602.7083333333333,1672.2777777777778
953.2288732394367,1104.718309859155,1201.5070422535211,1561.1584507042253,1618.9190140845071,1680.3028169014085
956.1725352112676,1107.443661971831,1199.1514084507041,1569.0352112676057,1628.2957746478874,1686.1760563380283
954.4666666666667,1114.7929824561404,1204.4456140350878,1601.501754385965,1656.3298245614035,1710.1192982456141
956.7097902097902,1119.5314685314686,1206.548951048951,1636.1118881118882,1685.0839160839162,1732.2657342657342
963.6713286713286,1138.972027972028,1221.055944055944,1671.7377622377621,1723.9825174825176,1758.4475524475524
961.773519163763,1143.1742160278745,1225.780487804878,1704.773519163763,1773.8048780487804,1779.6341463414635
958.5211267605633,1155.8028169014085,1235.8204225352113,1743.855633802817,1837.3908450704225,1805.218309859155
963.9512195121952,1164.5644599303137,1242.6202090592335,1771.2090592334496,1865.9547038327526,1826.7038327526132
962.1236749116608,1143.4734982332157,1212.5194346289752,1793.2720848056538,1901.6925795053003,1835.7632508833922
959.8576512455516,1144.8932384341638,1203.3309608540926,1844.0747330960853,1971.8256227758006,1864.967971530249
962.8111888111888,1135.1853146853148,1188.1153846153845,1853.0174825174824,1981.311188811189,1870.062937062937
973.5570934256056,1165.8650519031141,1193.8996539792388,2023.083044982699,2225.083044982699,1979.311418685121
954.8181818181819,1144.3636363636363,1163.5874125874127,2057.937062937063,2284.0944055944055,1982.8286713286714
946.3784722222222,1131.96875,1151.6284722222222,2052.7986111111113,2275.6423611111113,1970.9722222222222
898.3449477351917,1058.4912891986062,1066.979094076655,2046.8989547038327,2299.006968641115,1924.418118466899
881.2491103202847,1030.0960854092527,1039.5658362989325,2030.4021352313168,2286.366548042705,1902.455516014235
841.7272727272727,985.3531468531469,984.9090909090909,2051.713286713287,2340.377622377622,1879.7587412587413
819.9198606271777,965.0209059233449,958.6620209059233,2063.4076655052263,2369.4912891986064,1867.766550522648
797.2857142857143,943.3275261324042,928.9407665505227,2082.0104529616724,2415.9024390243903,1862.5853658536585
771.8426573426574,916.3076923076923,890.93006993007,2110.437062937063,2465.006993006993,1860.479020979021
748.9753521126761,903.6619718309859,873.3380281690141,2132.0598591549297,2490.3802816901407,1862.8767605633802
727.6145833333334,882.3958333333334,846.1423611111111,2164.2326388888887,2537.8020833333335,1872.8680555555557
706.8062283737024,876.9377162629758,834.5259515570934,2194.0242214532873,2588.598615916955,1883.453287197232
690.7867132867133,875.1433566433567,829.6783216783217,2211.104895104895,2632.520979020979,1892.8916083916083
670.5512367491166,860.964664310954,811.6042402826855,2225.2579505300355,2660.441696113074,1893.7420494699647
668.6124567474048,848.4290657439446,796.2975778546713,2218.806228373702,2651.9792387543253,1891.121107266436
669.886925795053,846.1625441696114,798.4911660777385,2205.250883392226,2625.667844522968,1883.26148409894
675.054347826087,857.2789855072464,812.8840579710145,2211.3659420289855,2615.0797101449275,1893.6557971014493
663.383275261324,856.5993031358885,802.1498257839721,2244.9024390243903,2668.1951219512193,1903.8536585365853
663.2323943661971,861.8697183098592,807.6161971830986,2255.0880281690143,2677.7676056338028,1905.7640845070423
664.3414634146342,889.2648083623693,835.3797909407665,2267.801393728223,2689.439024390244,1912.815331010453
672.2304964539007,887.5035460992908,830.3794326241135,2253.631205673759,2647.400709219858,1888.7375886524824
679.6202090592335,872.5470383275261,811.3379790940767,2233.4146341463415,2620.1742160278745,1868.205574912892
689.3719298245614,865.0947368421052,803.519298245614,2193.547368421053,2569.919298245614,1843.4070175438596
705.7526132404181,874.1428571428571,818.7630662020906,2158.623693379791,2517.0975609756097,1825.5331010452962
718.3824561403509,883.9473684210526,837.880701754386,2128.2631578947367,2466.7473684210527,1807.0842105263157
732.2771929824561,889.3263157894737,849.6491228070175,2119.9473684210525,2448.2701754385967,1802.4175438596492
741.2147887323944,912.5492957746479,882.5633802816901,2095.742957746479,2413.9119718309857,1788.2887323943662
748.3321554770318,920.148409893993,896.1272084805654,2086.2826855123676,2412.65371024735,1785.1166077738517
752.3649122807018,925.3789473684211,904.5894736842105,2090.014035087719,2420.5789473684213,1788.2
754.0807017543859,941.6912280701754,926.2140350877193,2089.6070175438595,2409.561403508772,1794.4035087719299
758.9442508710802,958.1114982578397,941.8710801393728,2097.501742160279,2409.048780487805,1799.2369337979094
756.4456140350877,963.9017543859649,944.2105263157895,2119.2491228070176,2438.5333333333333,1809.2947368421053
757.0068259385665,964.2866894197953,942.5563139931741,2124.7064846416383,2445.6860068259384,1808.8566552901025
757.3719298245614,961.7614035087719,938.8842105263158,2134.638596491228,2465.512280701754,1811.3368421052633
748.1358885017422,951.9721254355401,924.1184668989547,2140.7212543554006,2474.3658536585367,1801.362369337979
751.9090909090909,952.1468531468531,924.8181818181819,2136.377622377622,2473.828671328671,1799.944055944056
753.3859649122807,948.880701754386,917.9614035087719,2151.3894736842103,2487.3368421052633,1807.5052631578947
757.8181818181819,950.3531468531469,920.3006993006993,2154.3006993006993,2495.1013986013986,1810.8286713286714
754.8954703832752,934.0801393728223,901.6550522648083,2157.031358885017,2500.4355400696863,1805.425087108014
768.5,947.7517482517483,915.9370629370629,2166.877622377622,2500.164335664336,1820.8146853146852
774.1034482758621,946.7379310344828,912.3793103448276,2181.1655172413793,2524.61724137931,1832.8793103448277
784.6760563380282,958.3274647887324,923.1091549295775,2206.394366197183,2546.292253521127,1854.161971830986
788.3496503496503,965.2727272727273,927.3741258741259,2233.3636363636365,2572.7972027972028,1869.3076923076924
791.1740614334472,980.5426621160409,941.6450511945393,2261.2935153583617,2616.457337883959,1884.245733788396
791.757785467128,979.4221453287197,939.7335640138408,2290.0346020761244,2650.667820069204,1900.2768166089966
792.5760869565217,988.8949275362319,948.0978260869565,2310.978260869565,2669.891304347826,1916.1521739130435
779.3122807017544,969.9438596491228,923.0666666666667,2313.79649122807,2680.0912280701755,1904.2526315789473
764.8776223776224,953.8006993006993,902.8811188811189,2310.695804195804,2701.4685314685316,1894.118881118881
766.9125874125874,954.1538461538462,903.7657342657343,2301.811188811189,2707.076923076923,1887.5944055944055
770.1161971830986,955.4471830985915,905.8838028169014,2301.6584507042253,2703.56338028169,1881.5528169014085
778.9434628975265,942.243816254417,892.5795053003534,2288.6572438162543,2670.939929328622,1857.070671378092
786.0310344827586,952.251724137931,905.4689655172414,2277.3,2646.551724137931,1859.4379310344827
797.744827586207,972.0206896551724,929.4413793103448,2259.1724137931033,2616.006896551724,1858.2724137931034
808.548951048951,990.5874125874126,954.979020979021,2233.230769230769,2574.916083916084,1850.6013986013986
814.1921708185054,1010.0925266903914,979.5053380782919,2218.064056939502,2544.334519572954,1846.946619217082
816.71875,1018.3229166666666,993.1215277777778,2197.6736111111113,2510.0625,1840.3020833333333
829.3298245614035,1033.961403508772,1016.421052631579,2168.754385964912,2473.1929824561403,1841.340350877193
847.0985915492957,1050.9014084507041,1041.024647887324,2137.7535211267605,2427.0985915492956,1841.1478873239437
847.4098939929329,1037.8303886925796,1027.0565371024734,2133.5300353356893,2424.452296819788,1837.4628975265018
849.1092150170648,1032.2491467576792,1021.7098976109215,2138.8122866894196,2430.109215017065,1842.8600682593856
857.4773519163763,1032.2578397212544,1023.0905923344948,2136.4494773519164,2427.9163763066204,1849.02787456446
855.4683098591549,1025.5739436619717,1013.0387323943662,2134.426056338028,2431.450704225352,1845.0281690140846
862.1076388888889,1036.5625,1021.9236111111111,2142.21875,2448.215277777778,1853.6493055555557
858.3438596491228,1030.6315789473683,1011.2947368421053,2149.00350877193,2466.638596491228,1849.6701754385965
854.8333333333334,1030.1909722222222,1007.0243055555555,2160.5173611111113,2488.5868055555557,1852.3993055555557
853.1103448275862,1027.2,1002.6448275862069,2162.6827586206896,2490.8172413793104,1851.4551724137932
853.1103448275862,1027.2,1002.6448275862069,2162.6827586206896,2490.8172413793104,1851.4551724137932
863.7832167832167,1055.118881118881,1021.7342657342657,2236.9825174825173,2569.2237762237764,1899.020979020979
850.1485507246376,1045.6485507246377,1004.6594202898551,2280.6376811594205,2630.5652173913045,1906.891304347826
823.3519163763066,1014.5574912891987,964.1637630662021,2311.226480836237,2687.8536585365855,1902.1254355400697
801.3345070422536,994.25,935.1021126760563,2326.9471830985917,2726.6197183098593,1886.6514084507041
763.8581314878893,929.643598615917,855.3494809688582,2344.2768166089963,2767.9723183391,1849.107266435986
727.8556338028169,879.7077464788732,795.8697183098592,2347.510563380282,2796.211267605634,1816.5
698.5017421602787,831.9825783972126,741.2090592334495,2336.1811846689898,2790.5783972125437,1778.595818815331
663.2253521126761,783.8098591549295,685.4612676056338,2332.5140845070423,2780.169014084507,1746.9859154929577
636.1742160278745,757.560975609756,657.7108013937283,2321.6445993031357,2771.0871080139373,1719.9581881533102
611.4083044982699,743.1903114186852,641.8062283737024,2315.121107266436,2767.3079584775087,1706.3460207612457
591.9824561403509,736.4561403508771,634.6491228070175,2298.557894736842,2762.3087719298246,1692.4701754385965
576.5384615384615,729.6923076923077,627.3951048951049,2288.6013986013986,2766.4895104895104,1684.7237762237762
571.1866197183099,733.0,632.5774647887324,2287.8732394366198,2737.9225352112676,1686.2640845070423
572.3098591549295,749.612676056338,652.3133802816901,2273.4542253521126,2718.521126760563,1686.7781690140846
572.9581881533101,766.7421602787457,672.3205574912892,2264.1289198606273,2712.1672473867598,1689.7700348432056
576.2758620689655,787.3241379310344,697.451724137931,2254.3724137931035,2702.848275862069,1695.6965517241379
580.0842105263158,800.5017543859649,712.6140350877193,2248.40350877193,2699.585964912281,1700.677192982456
581.719298245614,803.2,714.659649122807,2248.5649122807017,2705.4666666666667,1701.4035087719299
586.0551724137931,811.1862068965518,723.3965517241379,2248.455172413793,2698.8689655172416,1702.8137931034482
590.8041958041958,816.3041958041958,727.9370629370629,2249.367132867133,2697.888111888112,1702.9195804195804
594.6830985915493,818.3169014084507,732.5,2229.1091549295775,2673.4295774647885,1693.9577464788733
597.7526501766785,815.9893992932862,726.113074204947,2225.4452296819786,2671.1448763250883,1681.4310954063603
602.5368421052632,821.8666666666667,734.6666666666666,2194.635087719298,2625.1087719298243,1668.761403508772
604.9475524475524,826.3006993006993,739.0804195804196,2180.0804195804194,2600.7237762237764,1659.1853146853148
608.5470383275261,830.815331010453,749.6655052264808,2126.4076655052263,2526.529616724739,1639.8257839721255
610.2543554006969,833.1533101045296,752.390243902439,2085.5052264808364,2481.418118466899,1619.8675958188153
612.3264604810996,832.127147766323,753.8350515463917,2032.1168384879725,2406.5876288659792,1593.1821305841925
616.1161971830986,836.1443661971831,759.3169014084507,1987.630281690141,2349.2147887323945,1575.7887323943662
620.5902777777778,835.7847222222222,761.5763888888889,1946.7604166666667,2289.840277777778,1557.5347222222222
626.4808362369338,840.8083623693379,769.787456445993,1891.8466898954705,2225.4459930313587,1532.6132404181185
630.6853146853147,840.0594405594405,770.6188811188811,1847.1153846153845,2169.9300699300697,1513.7552447552448
635.9298245614035,845.5122807017544,777.561403508772,1820.6140350877192,2136.501754385965,1507.2842105263157
642.6219081272085,849.4876325088339,781.5901060070671,1802.7703180212013,2110.4840989399295,1502.8763250883392
649.1619718309859,854.6971830985915,789.6056338028169,1796.5985915492959,2093.739436619718,1512.2676056338028
647.1533101045296,850.6271777003484,784.9268292682926,1807.4494773519164,2109.724738675958,1517.2020905923346
